,x,y,z,labels,id
1773,-168.99336008266448,-149.32274673003903,54.90905837894798,0,Anthony Mendez
1774,-169.36543615125169,-149.17489858406825,55.0890479103251,0,806
1775,-169.37983195995187,-149.16850081159944,55.08644556243614,0,Hubble
1776,-169.39422776865203,-149.16210303913073,55.083843214547116,0,event
1777,-169.98763359387152,-148.7940370029069,54.7791123184504,0,Launch Loversâ
1778,-170.36196709489553,-148.67877213580635,55.11771247429759,0,cd2685a2-fce5-49ee-8ca7-b9faa081d190
1779,-170.67745363522138,-148.60824842180298,55.42208702666313,0,LC
1780,-171.01963348563848,-148.45207699883866,55.50055267813872,0,Spaceflight
1781,-171.10252291202528,-148.3934688003237,55.47878427864556,0,93
1782,-171.42593199742265,-148.26205829661916,55.61647479096535,0,e95a9547-3611-4e86-adbe-9aa55dbff21f
1783,-171.57684205858502,-148.26889451034734,56.0444231112922,0,6107715
1784,-171.88414769572998,-148.14748204282478,56.1679827621603,0,2610
1785,-172.48029418054924,-147.76519048782825,55.81685765895231,0,HawkEye
1786,-172.68157540488033,-147.73750555009795,56.0626456042393,0,Jordan Mcbride
1787,-172.79634391978377,-147.6847802915138,56.16047292540332,0,7575
1788,-173.02465159773584,-147.63350131391908,56.57389310854226,0,d5cbeea1-73ac-4d86-adeb-b609629b12bf
1789,-173.34026411564116,-147.56301012692464,56.87857016498098,0,416dab02-bf67-48af-a99b-c691339dc5e0
1790,-173.6496405254149,-147.49364775785557,57.17643997172845,0,25a765f4-b6d0-4588-9a7a-0798de847cfd
1791,-173.77170248920189,-147.45029648208853,57.24629716948633,0,0a715a76-de97-4cc3-80a3-4dcbfa740079
1792,-173.85350998503895,-147.44141673214227,57.41033886631348,0,Madhya Pradesh Market Pic Transportation
1793,-174.1849103458066,-147.3068453949932,57.55125001151589,0,Manned
1794,-174.52077238862603,-147.170511305191,57.69395508370816,0,Aerial
1795,-175.45910089085206,-146.79978989617152,58.07123271262455,0,34731154
1796,-176.4548661763851,-146.3531784514737,58.60834777523864,0,970786
1797,-177.42229200627233,-145.8700408565114,58.17708832568984,0,Christian Ashley
1798,-177.6473775182578,-145.77525867903213,58.331906706447704,0,8967466
1799,-178.03564468009154,-145.6796654999951,58.680257611557685,0,Benjamin Snyder
1800,-178.4875638525917,-145.52996516725497,59.113164405255226,0,b3de0895-285e-4ea8-99bb-ffdc763f7038
1801,-178.8565807397733,-145.4269543243594,59.481591311648316,0,a8330af0-375f-4fcb-9171-9628b26b1808
1802,-179.13662698404698,-145.35321208626806,59.787525647199296,0,3308429
1803,-179.53765505661264,-145.00110844682584,59.21035283300549,0,Adam Cook
1804,-179.727051584219,-144.97537365177305,59.44258591876557,0,Wendy Miller
1805,-180.3527127472866,-144.67140278388703,59.66401395807163,0,Abrams MIA2
1806,-181.00455214767672,-144.37781261478003,59.94930310681612,0,abb62f7c-234a-46d7-b3bb-8f7b4771618c
1807,-181.64380430769506,-144.0671830633106,60.17109408831634,0,Tank
1808,-182.50219524386628,-143.48787925084983,59.63525627410045,0,Kelly James
1809,-183.21078322993054,-143.15175266557705,59.8651886977942,0,MBTs
1810,-185.32654535818713,-142.2953053620285,60.65801541515692,0,418382
1811,-188.19659166942907,-141.12268338835275,61.75894913030416,0,16927047
1812,-191.1722387703461,-139.90111191706538,62.90547607794265,0,6471708
1813,-194.05791271041073,-138.72204862078524,64.01207489978181,0,520673
1814,-195.8824599335048,-137.98067472308372,64.68786285175818,0,1252007
1815,-199.17424804470917,-137.54724117481445,65.64963572266682,0,6c348030-e9d4-4ddc-8ec8-30ac227c6a14
1816,-202.00088461004532,-136.39290112925025,66.73489551267694,0,565431
1817,-205.37859226300313,-135.0359656707895,68.02973657286023,0,Lisa Rocha
1818,-207.18333751555124,-133.57314078277813,65.97138041548486,0,Danielle Sosa
1819,-208.11618044964158,-132.87607721592886,65.17540974863306,0,James Carr
1820,-209.456288361167,-131.82157502208605,63.79392190997961,0,Daniel Burton
1821,-210.27546246971846,-131.10981094730838,62.64195792842862,0,Jerry Miller
1822,-210.6269746580831,-130.97451980656746,62.80966689144599,0,15758645
1823,-211.63585821798102,-131.03286797819226,63.20424954336356,0,Dakota Flores
1824,-212.2263899882107,-130.71543206843134,63.61691135658351,0,204
1825,-212.72852150196513,-130.4795650937323,63.763815495577724,0,US Special Operations SOF
1826,-214.0297396242372,-130.8112689093146,64.03797529410618,0,7490484
1827,-214.96310929317107,-131.2464048057703,64.00650505495894,0,Kari Padilla
1828,-215.96741488287063,-130.42315204847824,62.74558599226287,0,Angela Navarro
1829,-216.73355258970145,-130.11836790014746,62.931778786823735,0,âaccelerate
1830,-217.6014371093969,-129.75721131782797,63.16050122929452,0,327979
1831,-218.745096669614,-129.25678886827816,63.52406088071133,0,414
1832,-220.07517407596995,-128.70561921268296,63.931412489408864,0,28422
1833,-220.65712811365734,-128.45560718017407,64.07890238422165,0,428949
1834,-222.41196226346773,-127.80750690876627,65.10819462059283,0,838200939
1835,-222.85530929594356,-127.64779834629246,65.56540895012887,0,âbossesâ
1836,-224.03228183553125,-126.80656553691276,64.74564740735927,0,Levi Jones
1837,-225.07644323474418,-126.04271895301537,63.87358793009604,0,Adriana Rhodes
1838,-226.3090625816305,-125.15983426430668,62.999208551746364,0,Kevin Moore
1839,-227.03514848399965,-124.6683136699388,62.51082619199792,0,Debra Davis
1840,-227.89923636381093,-123.93008557757457,61.31663236593219,0,Jennifer Washington
1841,-228.70166408260238,-123.22555205609761,60.161751956490946,0,Peter Bush
1842,-229.10079989055046,-123.05298687821718,60.33156715162922,0,61
1843,-229.4998892143045,-122.8804365523078,60.50136586151454,0,908
1844,-230.46363840934572,-122.4843047786639,60.8985082558479,0,2278
1845,-231.42731496161363,-122.32157427280825,61.49718041826557,0,3731
1846,-232.08014511764452,-122.91296235836413,61.539291197355176,0,Sabrina Merritt
1847,-232.4748111565391,-122.56644460021826,60.97127483162254,0,Justin Fowler
1848,-232.74649546542233,-122.42162712486481,61.034081812861594,0,120
1849,-233.16986339213597,-123.04614940175412,60.87139094958459,0,2422788
1850,-233.883927273439,-123.57430297904843,60.817860569028,0,MCDP
1851,-234.44063556940597,-123.35004833292278,61.090851952410105,0,c97073d1-61a4-4a06-a189-8b4642a699e1
1852,-235.02118686595483,-123.12240303304013,61.285338103843955,0,66
1853,-235.22112700668512,-123.05894405141065,61.34869000217991,0,65872b93-db53-4445-a72e-8f84b3d7edfc
1854,-235.9314260307846,-122.99292695290214,62.4323427758268,0,todayâs
1855,-236.35584662801213,-122.93121593563029,62.934326344705994,0,268393514
1856,-236.76945258337722,-122.8708341097072,63.422409610446444,0,55242
1857,-237.18578218932407,-122.80998621859716,63.913394871399355,0,637
1858,-237.80454823861183,-122.41747751888904,63.564348242992544,0,Maria Horton
1859,-238.6111902456517,-121.99944063590752,63.445670217222265,0,Maurice Figueroa
1860,-239.93464045955486,-121.62764095149281,64.53444360151349,0,Ships
1861,-240.25950849599587,-121.49532487333317,64.67341385763083,0,9697
1862,-241.17299636990558,-122.02416766184255,64.6632336785854,0,620019
1863,-241.73486094453125,-121.80218226303042,64.88914489622822,0,45361487
1864,-241.842532218666,-121.7476534483357,64.97930137316919,0,408603
1865,-242.8891630591669,-122.79973606464469,65.0662878627574,0,Vehicle Land
1866,-243.76119180800075,-122.0340926666694,63.81123535782335,0,Heather King
1867,-244.62537736962645,-121.27533560645884,62.5674710263187,0,Billy Robinson
1868,-245.4772298148508,-120.52740705294805,61.34145692226223,0,Austin Miller
1869,-246.8993347103888,-120.18483488555142,62.06218905331772,0,369
1870,-248.17463022220826,-120.23822877329192,62.78246508351458,0,6204
1871,-248.54839317216147,-120.08200223547132,63.055213461117916,0,96c31987-d50d-4680-9397-2a9d0e3946e1
1872,-249.07191513310335,-119.8537395297013,63.36810600565436,0,sailboat Freeport
1873,-249.35146705195686,-119.74329219595235,63.48050660400975,0,c0ea9f29-9987-490f-bc96-d2a5718c1636
1874,-249.40907572792256,-119.69998627686655,63.44577958123862,0,949
1875,-249.5069484275614,-119.6824857045884,63.57191788288115,0,Perch
1876,-250.3787864667268,-120.24627876127781,63.77669038853225,0,576618
1877,-250.62556573912815,-120.19027947686318,64.07167967321962,0,82357
1878,-251.2513160972298,-120.84197315918398,63.94191756881419,0,Ariel Thornton
1879,-251.49551722707736,-120.76862660718237,64.03954420711723,0,driftnets
1880,-252.16508230662532,-120.47165304440372,64.50797942773525,0,500633954
1881,-253.18959034319374,-120.01725090933337,65.22473671211851,0,62343
1882,-253.54721466351992,-119.85681066799782,65.46792217567993,0,688224
1883,-254.28516295341393,-119.55713410728693,66.04568833693457,0,George Vance
1884,-254.74774724684713,-119.63367806840432,66.22262231024662,0,Jason Fleming
1885,-255.01947377613007,-119.51801230312908,66.24630265578108,0,âdimersalâ
1886,-255.56721575382966,-120.21449445524856,66.06422757318721,0,c600d751-cc48-4e8e-800e-63ec87a4239f
1887,-256.1057008537767,-119.79432455075344,65.51264230263631,0,Cynthia Huff
1888,-256.65074103989565,-119.3709725682179,64.96254849492308,0,Angela Lee
1889,-257.06482226175103,-119.2363048473411,65.08665076040131,0,78ec7fd4-82e0-4725-815d-50be0ccee955
1890,-257.9208451633778,-118.80815294150935,65.16038871525697,0,CraftâLaw
1891,-258.2880817769614,-118.6543785869007,65.42804949260936,0,Ocean Patrol
1892,-258.6784428860874,-118.49034777770936,65.71188842575552,0,ARA Bouchard
1893,-259.2216243346217,-118.47395821198032,66.40661995498614,0,Richard Douglas
1894,-259.41218612646276,-118.44806508331585,66.64028185737945,0,Patricia Reyes
1895,-259.81743890772634,-118.29327128500948,66.97932935102891,0,Kristin Dawson
1896,-259.9550629916162,-118.40021711849278,67.15313687357698,0,âAwachaâ
1897,-259.99372942224034,-118.3996002855324,67.2229707735575,0,Brandon Hughes
1898,-260.50968655073876,-118.47257052828421,67.4242084892955,0,âSaikoâ
1899,-261.14443869570727,-118.75144511039063,67.70838188003077,0,Bethany Lopez
1900,-261.82828691003743,-118.63694888816585,68.64241433255316,0,electric
1901,-262.05149683526395,-118.60519032145656,68.91014510992127,0,wheeler
1902,-262.089146284651,-118.59743368524317,68.94529115676752,0,570683
1903,-262.7326755082287,-118.31200785866473,69.39551140126456,0,4532329
1904,-263.165391156745,-118.18470088021992,69.96615628879016,0,98631
1905,-263.8987593728055,-117.8843013022071,70.53458769719177,0,2658
1906,-264.32735630309713,-117.75882110724095,71.10235108336789,0,5698
1907,-264.72435523963793,-117.59166386113979,71.30226724273592,0,3342
1908,-265.13577506369273,-117.41720333095195,71.51425845576219,0,354
1909,-265.4444608932002,-117.32433096568826,71.81315099064989,0,945
1910,-265.7904746969418,-117.1690474992012,72.04824107667994,0,Months
1911,-267.3445266611471,-117.01985241823279,72.98136806689874,0,Tamil Nadu Ltd. Liability Co Express
1912,-267.95671744090265,-116.69572525883088,72.40850211367312,0,âElquiâ
1913,-268.2739768088199,-116.59901712637375,72.71373238290411,0,738338ba-deef-4364-bedf-707a8cbf9a55
1914,-268.95704464754385,-116.45111185640222,73.46517543728274,0,Monica Ramirez
1915,-269.3562481780229,-116.3071575590717,73.83240125332611,0,280094
1916,-269.67909937155093,-116.1699222005158,73.95703785006995,0,40676
1917,-270.3175838235887,-116.04619287696411,75.01631772865372,0,Tracie Price
1918,-270.7229206527756,-116.0148726128112,75.75155561948337,0,David Limited Liability Company
1919,-271.34166890532185,-115.5969284753601,75.31203398445533,0,1998
1920,-271.7883144536696,-115.23237560387798,74.81368291242156,0,669
1921,-272.63238775808315,-114.948344758295,74.39911719572568,0,Elizabeth Anderson
1922,-273.4415501009136,-114.87069731750226,74.81772943889904,0,903574229
1923,-274.29813221191495,-114.3108014300992,74.49455893370171,0,Kenneth Cain
1924,-274.8048963487313,-114.14373258710745,74.94784806711746,0,Carla Perkins
1925,-275.11729554316554,-114.84293653138178,74.72446134896698,0,Lindsey Conway
1926,-276.58390787845246,-114.50639077846257,75.79044615279075,0,95064
1927,-276.9599223632558,-114.56315519000131,76.33287290487604,0,Ryan Perez
1928,-277.29745038256584,-114.60326690438289,76.53867741555585,0,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5
1929,-277.86002890624377,-114.33297782813031,76.04602242215847,0,6567453
1930,-278.29983415288035,-114.16477582306031,76.41578735572482,0,47261702
1931,-278.97847496996116,-113.88130080453314,76.9359187997774,0,730397695
1932,-279.4248294641064,-114.6459254711831,77.03773293037361,0,4086
1933,-279.49206182245393,-114.62204736520505,77.07621063470576,0,Wartsila
1934,-279.64254117941476,-114.55437993075994,77.12404405342001,0,373a8a11-c7a0-4e9b-8397-9d824974259a
1935,-279.7938255325411,-114.66455108021486,77.33147274265285,0,a0ea93dc-6767-4682-b424-21b5a24ea24b
1936,-280.2278937817074,-114.78885314498585,77.61615498286547,0,bulker
1937,-281.5555026892417,-114.82472169275286,78.86212937929676,0,Kariba Dam  Corporation Nautical
1938,-292.0418645368713,-117.33078605350283,82.11250845937688,0,Benton Ltd. Liability Co
1939,-294.3489039177165,-117.47817426096297,82.55410455023514,0,ninety
1940,-297.2515604751346,-117.35152015466814,83.40159848036878,0,90
1941,-298.7828747359271,-117.66346730047972,83.68760486356106,0,822596165
1942,-301.48167709590314,-118.33321039510858,84.13543284558833,0,5421
1943,-303.5888831912441,-118.42238110557824,84.61512558722545,0,Pez Dorado BV Logistics
1944,-304.7488788140556,-119.76284787790428,84.35546080363689,0,019d89a8-36be-4402-bf3c-d13cb982cf3f
1945,-305.64014114696295,-120.28638753855134,84.30474013511467,0,6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad
1946,-306.767497175992,-119.33790422542694,82.84350043684242,0,Traci Shields
1947,-307.585594596697,-118.82561306449469,82.28982894306621,0,Daniel Henderson
1948,-308.1529478103529,-118.37965726570681,81.7078987808876,0,Joseph Smith
1949,-308.5155321037928,-118.16927238199318,81.6757250067939,0,Dr. Gregory Rice
1950,-308.6511839694472,-118.06210819540021,81.52336851552285,0,Breanna Welch DDS
1951,-309.1848410173321,-117.72150432840978,81.21484961358875,0,Jared Martinez
1952,-309.37756615158895,-117.56882667195222,81.04824842509072,0,Darin Torres
1953,-309.7534360990537,-117.70557756960353,81.25493790955584,0,Tracy Rogers
1954,-309.93609760797625,-117.55878622753728,81.08306072625523,0,Kevin Morris
1955,-312.7102825217327,-118.59509964915195,82.64575735455136,0,The Salty Pearl River S.p.A. Export
1956,-313.8237336231216,-118.37046082488105,83.2355386409846,0,3051e013-9e40-44cc-98e5-740e3238daaa
1957,-314.48167528110736,-118.12477468930481,83.46690285572583,0,9237588
1958,-315.4345886547795,-117.66207783275371,83.97584132969831,0,cdc89aad-5d8c-48bf-b155-81d2a932782b
1959,-316.49406906872326,-117.27107416909097,84.81400608984863,0,William Murray
1960,-317.2489701038559,-117.19923614777841,85.20266977325491,0,af9758b0-e4f9-4e08-8dd9-09abc903e4b5
1961,-317.39473801135034,-117.1278423834594,85.24181791458464,0,4183208
1962,-318.03703227504457,-116.8594291873851,85.55519862866196,0,Punjab Market Marine sanctuary ship
1963,-319.88351058583095,-116.58333518383512,86.69425327665904,0,Robert Edwards
1964,-320.4115313737576,-116.37300689114554,86.98299331295601,0,322202416
1965,-320.7356990429731,-116.22922814490393,87.20978464106524,0,5025f249-0b3c-4741-a7aa-090d93395acf
1966,-321.45735827089874,-116.95773411319783,87.197115365425,0,969368807
1967,-322.34715511998434,-117.43702145907191,87.20240409763389,0,80276549
1968,-322.9379331295727,-117.20361273748583,87.43994065987681,0,89
1969,-323.5331666199215,-116.9684437132963,87.67926865573085,0,35282
1970,-324.8342958417205,-116.44274681777425,88.24790912086456,0,813
1971,-325.12786469574445,-116.32676157491973,88.36594556642409,0,62
1972,-325.42143354976855,-116.2107763320652,88.48398201198339,0,44326992
1973,-325.5375414353257,-116.22325324586264,88.82001110890764,0,1416a29d-3719-45d6-95a8-782c4e281908
1974,-325.62110048205096,-116.21484312700068,88.98614598146332,0,Hunt
1975,-326.3667631001633,-116.72063702157166,88.96895687304608,0,0efa50f3-533d-4775-94fa-54cd1c480587
1976,-327.08852557557066,-117.19611102283991,88.95679495947782,0,fd6c1e03-d6f4-421e-a493-cdc56ae000b5
1977,-327.3542582817658,-117.06765395550411,89.01188827398568,0,869422192
1978,-329.68942280355515,-115.99186772405193,89.76657683719998,0,542341
1979,-332.07144308147565,-114.98610316536573,91.56934289985558,0,93252
1980,-333.01762258030914,-114.56644224609184,92.231300662915,0,4627
1981,-333.6669332455123,-114.27845216493984,92.68556566865479,0,1719
1982,-335.514356971653,-112.94177034226198,91.11474394577832,0,Jennifer Parsons
1983,-335.9823541814564,-112.71813958108561,91.24421695988372,0,8876768
1984,-336.64184212901046,-112.41072264843021,91.5387887924576,0,444
1985,-337.4247038208833,-111.87273995334576,91.00265280917917,0,Denise Vance
1986,-338.7414680925211,-110.88299017372987,89.78803180024728,0,Zachary Perez
1987,-339.37554350959294,-110.60175741319627,90.2316380559452,0,Craig Santiago
1988,-339.897717222614,-110.39181768603567,90.52373988197995,0,6460
1989,-340.2259768621297,-110.2462240198767,90.75339399829113,0,64778548
1990,-340.72075726139485,-110.3536797861903,91.12366859114749,0,493641959
1991,-341.41695964247793,-110.18691738639919,91.7584978580741,0,8980454
1992,-342.0729100652236,-109.93968228625542,92.30005745084746,0,Jessica Costa
1993,-352.56979902623766,-109.21920682770735,94.00375497796988,0,Erica Hamilton
1994,-358.38248539275776,-111.72337982215875,91.03941061366186,0,Sandra Martinez
1995,-361.1728754458428,-111.79879129030893,89.37139156512899,0,Austin Welch
1996,-362.2892717682184,-111.57788494100522,90.00353140119475,0,6659
1997,-366.65414284999446,-111.07860421487474,92.60969443915646,0,464454263
1998,-368.61723555396287,-110.47320821393023,93.9073959546114,0,Shipping Corp
1999,-370.43267620774316,-110.69523977373045,94.88438722099667,0,534
2000,-372.96303833637177,-112.04593795595895,95.32237928319803,0,4942
2001,-374.2304765374626,-112.3079546602515,95.54728690292964,0,884332
2002,-376.81410208460835,-112.69893051974213,96.32143943239588,0,982519647
2003,-379.7232936854757,-112.35546587338898,97.31338181106011,0,1354
2004,-381.1471224484845,-112.6568659941316,97.52850829441067,0,923825740
2005,-382.19188366674337,-113.10903624893461,97.58472338573593,0,5865
2006,-382.86420490882,-113.34714517828212,97.9636440855647,0,Malawi Rift  Holdings Navigation
2007,-383.86591911061413,-113.72997094666368,98.49003134378044,0,Baha de Coral OJSC Marine
2008,-384.6499946338163,-113.95288605555712,99.0064647586795,0,Navigation Corp
2009,-386.0876360887323,-114.17230289593488,99.76128502017558,0,Triton Navigation Corp
2010,-387.43456183078587,-114.4127789698886,100.38996753893932,0,Pontus Navigation Corp
2011,-388.0593543756817,-114.68727786090008,100.66968209744293,0,John Jensen
2012,-389.0197091323169,-115.22675607119724,100.6659783882772,0,Michael Frederick
2013,-389.3416935363028,-115.05466626177369,100.89958147895217,0,401289940
2014,-389.9292749462556,-115.62797379576813,100.79412499236939,0,54726
2015,-392.59745701915307,-117.92048837766569,100.57659084403133,0,52193
2016,-395.69347720745776,-118.60458469914416,98.4756727158048,0,Laura Joseph
2017,-396.1367630676104,-118.39096535250687,98.76470604486863,0,697844686
2018,-396.70237147867545,-118.16750081252337,98.99212256234158,0,1555
2019,-397.2748009682521,-117.94134135297722,99.22228165911518,0,3669166
2020,-397.8648041241067,-117.70823876604153,99.45950667270671,0,483398
2021,-398.40895605500515,-117.755232251454,99.70626580524798,0,111274e2-c155-4640-9a8e-f506f3fbca06
2022,-399.6111296983861,-117.55575038311268,100.57730072215367,0,7657424
2023,-400.18480221269635,-117.33722911765263,100.988036625874,0,2234557
2024,-400.3911553326072,-117.22725810728438,101.07817376963524,0,7125
2025,-401.0875561586844,-117.0187201821985,100.65299710357742,0,Jorge Davidson
2026,-403.83796316036654,-115.84689608176609,99.8693572081468,0,Ruben Fowler
2027,-404.14815882485715,-115.72434180196004,99.99407886428479,0,John Riley
2028,-404.7210378567705,-115.4980047340731,100.2244187104085,0,256659459
2029,-405.3770281488363,-115.20426837822254,100.54486017948939,0,2357762
2030,-406.2348626211471,-114.4510875901365,99.31023654496794,0,Andrew Graves
2031,-408.28553144846506,-112.97911864970338,97.76716634577063,0,Mathew Taylor
2032,-408.7517553962861,-112.75568135672832,98.07268874483256,0,aac2c35c-d06d-45df-a1f8-a0c4001f3897
2033,-409.3639165544283,-112.76210668255253,98.29096327302696,0,âHSIâ
2034,-410.10271649556665,-112.7065948531142,98.53784345328016,0,âNYPDâ
2035,-411.3908172614728,-112.48724746671918,98.2791266070288,0,Daniel Obrien
2036,-412.05510355035705,-112.00298187592009,97.74331166673102,0,Jeffrey Hall
2037,-412.1627325669976,-111.93856380405671,97.7573975922544,0,âbe
2038,-413.369690673332,-113.17297545919735,97.69817268019918,0,8bdf21e8-914b-4fe2-9280-0a69b9b0175d
2039,-413.5034567794789,-113.14869985194674,97.90705108301847,0,18 wheelers
2040,-414.2694279230473,-112.62842684036285,97.5541556787652,0,Michael Vazquez
2041,-415.0399488010256,-112.32991118278579,98.29265552135767,0,Sara Fleming
2042,-416.0999648806031,-111.9007619424779,98.95399821570142,0,1625166
2043,-416.5117291771842,-111.71181850140671,99.25589368458523,0,a325b223-5017-42a8-8eb1-ed7e1a3bbd5b
2044,-417.22847621284194,-111.22906395515847,98.7831121360642,0,49101570
2045,-417.3581633091283,-111.24143208749561,99.1685908947012,0,Robert Garcia
2046,-417.62678193616955,-111.0707442985008,99.15334161396103,0,6b19fec0-f5d4-4d31-b461-fef270debb3e
2047,-417.8297431062866,-110.9181731820274,99.03099481361956,0,Brett Lopez
2048,-417.9618049595543,-110.85406553916204,99.06104252638043,0,42978392
2049,-418.4374094439726,-110.63769397298232,99.3326558996367,0,62d39460-2980-4835-91ea-47073f724d3b
2050,-418.56688829666365,-110.57484021285745,99.36211590854923,0,74390fc5-8dc6-4511-a0a8-bc360409b805
2051,-419.90075717526105,-110.24252904424782,100.21366772063419,0,Heather Porter
2052,-420.7202531093049,-109.52300958757013,99.03422217347716,0,Kevin Liu
2053,-421.57207205505114,-108.79929770577793,97.93612109885368,0,Katrina Nguyen
2054,-421.79276094655177,-108.67021458166698,98.0518203032508,0,0fab17df-2c08-46b6-8ce9-b13b3a60ff3d
2055,-423.0781764781368,-109.61654183643394,98.4046875827079,0,James Horton
2056,-424.0064582398427,-109.45342494243575,98.98318686900666,0,Brian Hansen
2057,-426.97147329890134,-108.71201856118942,100.27430878075653,0,Rajasthan GmbH & Co. KG
2058,-431.78119576170764,-107.21024746108472,100.40928354932656,0,858
2059,-433.7157961734256,-106.25944062125681,99.78926940827417,0,Rebecca Caldwell
2060,-435.6867021212423,-104.99400236144965,99.25654568026779,0,Alyssa Gonzalez
2061,-436.13228656398337,-104.61750065464373,98.74665297230675,0,Michelle Jackson
2062,-436.2510210010297,-104.55986262596512,98.77366833042046,0,27d0dfe7-186c-4016-8f47-40c71e30f48a
2063,-437.0159654803175,-105.14366879068785,98.70197357808529,0,871
2064,-438.5754932755968,-105.05828100357876,97.35468419439415,0,James Scott
2065,-440.13220430494545,-104.97264912967822,96.01009423138552,0,Krista Harris
2066,-441.23274974843844,-105.44560159556933,96.07772860868621,0,âeverything
2067,-441.4114889701074,-105.38747192838565,96.1312976699432,0,76030
2068,-443.3196692639258,-104.44377277388452,95.53877617146695,0,William Gray
2069,-444.5535405062247,-104.43874811100227,96.16067137232088,0,containers
2070,-445.01726030726957,-104.40545521597038,96.58648751455205,0,9098
2071,-445.25030868435636,-104.35982546912402,96.95216043417943,0,Michael Reed
2072,-446.01995731386023,-104.3623813678407,97.36539726301096,0,17592
2073,-446.4582297976582,-105.05060149698664,97.30641594319945,0,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7
2074,-446.8987815392946,-104.84985240192867,97.55435609967763,0,Katherine Chavez
2075,-447.7447054998828,-105.36256628279052,97.64172661640801,0,Nutica del Sol AG
2076,-447.9490920434283,-105.40269077353514,97.85675136301708,0,Stephen Marks
2077,-448.5205038416531,-105.15192406464861,98.15803511149052,0,8b8c532f-0ca0-44cc-898c-1d776f2f457a
2078,-449.307959372944,-104.79769162306745,98.65294947708854,0,James Stewart
2079,-450.03323741159153,-104.52152788732666,99.0064983744114,0,1968776
2080,-450.2695173984021,-104.39798329668653,99.16172370732092,0,288971672
2081,-450.6921142455347,-104.23553746409135,99.51299569863258,0,Anthony Larson
2082,-451.81394681976167,-104.01801578571947,100.14880641687695,0,845
2083,-452.17759737722446,-103.83931315219297,100.29465391617615,0,382825160
2084,-452.6910823363369,-103.42545210117211,99.69790282530849,0,Laura Hughes
2085,-453.2549613991888,-102.9836743783387,99.11269145485143,0,Amanda Dean
2086,-454.329301906577,-102.19142498305605,98.10888221298276,0,Debra Hall
2087,-454.63423561540355,-102.21969535325836,98.97602499190623,0,Kelsey Tucker
2088,-458.88758586104535,-102.14238212100787,100.00740991725483,0,460859346
2089,-459.04079050582874,-102.06084182842088,100.0486911407806,0,2793
2090,-459.0649340925303,-102.052024078613,100.04257825498982,0,Martin Bell
2091,-459.3619704905131,-101.93466885415909,100.16200891031681,0,Michelle Long
2092,-459.6024696263929,-101.8093959516016,100.27769422671018,0,âlaughableâ
2093,-460.1063756821794,-101.6220530402012,100.42955922594817,0,8325
2094,-460.48884371926704,-101.60762479657296,100.6402509093638,0,437212
2095,-461.8629648103457,-101.26479461756557,101.25620289621486,0,299
2096,-462.6308968924949,-100.74906600597673,100.725071516722,0,Jennifer Barber
2097,-463.38028810717776,-100.23005208035383,100.186761803648,0,Ryan Hudson
2098,-469.45699549311564,-98.77847926292056,94.89426999191195,0,James Calhoun
2099,-478.889462291513,-92.87612805643565,84.55377811337333,0,Harold Strickland
2100,-487.95991875242095,-87.12195698157453,74.14959540566994,0,John Hall
2101,-492.54216748646184,-86.51265222701231,69.41272457682237,0,Christine Maxwell
2102,-497.0796595167158,-84.7104925108013,65.47196082860057,0,Ashley Lewis
2103,-508.61017828683504,-76.2690412820598,52.635832514952284,0,Sandra Bullock
2104,-511.97320498588624,-76.72445871618497,53.602183727278515,0,82f2f404-439a-4b2e-b423-726a7f933abf
2105,-514.6975719565331,-78.31024124477173,53.41548944303256,0,298930
2106,-524.4184337991773,-72.50109451289751,42.8642684726271,0,Mark Garcia
2107,-527.9828913698381,-73.92910581290596,43.13826543535611,0,f59ca3ce-7fea-4a6b-893b-486565a8ab18
2108,-531.3286391611407,-75.30505567687479,43.26594831261463,0,âtoppyâ
2109,-534.3283940698616,-76.76175684726228,43.19014576700571,0,âstagâ
2110,-546.7268276336835,-66.09626255031078,26.145661111408884,0,Samuel Dunn
2111,-547.4771735226034,-65.78839066974467,26.72609902154897,0,John Avila
2112,-547.669072979447,-65.7259810236978,26.783612272769485,0,2362
2113,-548.3370646946897,-66.2442083739606,26.642629558158642,0,William Palmer
2114,-549.0939108134314,-66.73147385181791,26.61678371192277,0,7311cf88-bac1-4ac9-a0d2-c55c02497944
2115,-550.868975485203,-66.11663643639504,27.31917026191369,0,9979944
2116,-551.2428480897177,-65.98706989276371,27.68526587742021,0,4396031
2117,-551.5233619009748,-65.85298534099543,27.875017060065993,0,Simien Mountains  Company Delivery
2118,-552.5097613400769,-65.71186737081257,28.343418332483807,0,519852438
2119,-553.5240419338368,-65.30570734290305,28.905289527390995,0,âlegitimateâ
2120,-554.4672017969572,-65.14997200918202,29.490208520237964,0,William Kim
2121,-555.3438281420952,-64.39657212556882,28.25488937958882,0,Jeffrey Strong
2122,-556.1510612278012,-63.68781948005741,27.093092927767945,0,Susan Williams
2123,-558.0673959457532,-62.148315214753325,25.039220663369683,0,Margaret Miller
2124,-563.1522347649262,-59.689975507843904,20.368438468676015,0,Angela Chang
2125,-566.0340685931094,-57.31412917460916,16.980953982297635,0,Daniel Chang
